neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction,regime,regime_name,order_regime,kmeans_regime,is_bpc,clark_evans_raw,interval_cv_raw,pairwise_compactness_raw,clark_evans_z,interval_cv_z,pairwise_compactness_z
inh_MC,864691135273485073,inhibitory,MC,68,2,633.5384615384615,75598.4821064268,0.1645080711113774,63776.05130800424,28,26,2,0.9285714285714286,2,compartmentalized,0,2,False,1.043269291596204,0.8270736886432803,0.3126907271975696,0.4920912262604309,-0.7230147341711959,-0.7185108276285623
inh_MC,864691135273485073,inhibitory,MC,69,4,434.0,34122.67484247481,0.0897137128062046,94433.7628876838,7,6,1,0.8571428571428571,1,nonlinear-prone,1,0,False,1.1611262639999613,0.6037337571003066,0.3499089383583859,1.1598393610799211,-0.8108332686313231,0.25780155259428084
inh_MC,864691135273485073,inhibitory,MC,70,4,374.57142857142856,7820.027613984162,0.0221310281367447,81282.43927343849,2,2,0,1.0,0,summation-like,1,0,False,,,,,,
inh_MC,864691135273485073,inhibitory,MC,71,2,793.0,7528.286817939101,0.0146426671558465,37474.680732976136,7,6,1,0.8571428571428571,0,summation-like,0,0,False,1.0869619584495054,0.7925941032778256,0.36816629708811455,0.9029120711520493,-0.09476279883635971,0.4886672307328286
inh_MC,864691135273485073,inhibitory,MC,72,2,648.5581395348837,125679.12722957994,0.2703020418666038,96550.10093879656,62,46,16,0.7419354838709677,2,compartmentalized,0,2,False,1.0080726717325224,1.005940740399842,0.34031324138991687,0.23466363507321147,0.2615649321175924,0.3259396507744061
inh_MC,864691135273485073,inhibitory,MC,73,3,654.3809523809524,61614.46744922494,0.1319252730523431,72046.05786655816,21,17,4,0.8095238095238095,2,compartmentalized,0,2,False,1.0337874439803214,0.7959886619638906,0.3504504689556568,0.534221074888405,-0.7968372870902449,0.5030755325904973
inh_MC,864691135273485073,inhibitory,MC,74,3,551.5238095238095,60138.69060084735,0.1402595568480924,71308.16944236937,21,16,5,0.7619047619047619,2,compartmentalized,0,2,False,1.0215835156244508,0.7256914166012477,0.37491409485035354,0.43640492593769253,-1.1829552799734786,1.1549602871414113
inh_MC,864691135273485073,inhibitory,MC,75,4,535.2549019607843,74156.74156031366,0.1755621696688155,112745.88207031396,39,31,8,0.7948717948717948,2,compartmentalized,1,2,False,0.9216666502090325,0.9677508813737703,0.3692852269646029,-0.40422206875185873,0.07312098111495008,1.4299562411704292
inh_MC,864691135273485073,inhibitory,MC,76,4,374.54545454545456,13848.02778366327,0.0391918972747099,82591.52518198878,8,5,3,0.625,1,nonlinear-prone,1,0,False,1.1803590664307178,0.7574350659201818,0.41872762405892777,1.1354132354425812,-0.21663777398728154,1.3033061482238588
inh_MC,864691135273485073,inhibitory,MC,77,2,676.85,58675.6226316235,0.1235299078680257,58582.03955203222,16,10,6,0.625,2,compartmentalized,0,2,False,1.257451213020341,0.6769416591875882,0.33572117860333894,1.7648638049201666,-1.201227132262234,0.085958554548707
inh_MC,864691135273485073,inhibitory,MC,78,2,587.3157894736842,110857.98672758264,0.2505484822333403,84673.22160001178,33,24,9,0.7272727272727273,2,compartmentalized,0,2,False,1.0109009669980817,1.049860683805627,0.3021299235998061,0.33786755457772905,0.6070453647040385,-1.1345044240260305
inh_MC_2,864691136119505176,inhibitory,MC,0,0,2575.1428571428573,13537.638404019905,0.0146117715561226,6768.819202009952,6,2,4,0.3333333333333333,0,summation-like,0,0,False,0.5325729672111709,0.7318850945064889,0.3280468096116408,-1.134584042142303,-0.1808635792454453,-0.1325869465535373
inh_MC_2,864691136119505176,inhibitory,MC,1,1,2046.888888888889,35373.949527781944,0.0428249677829242,17686.974763890972,17,6,11,0.3529411764705882,1,nonlinear-prone,0,0,False,0.7427275888317988,1.11898657592229,0.308086544354454,-1.0429585401550103,0.9278963507586021,-0.5592207294242177
inh_MC_2,864691136119505176,inhibitory,MC,2,1,2760.0,19640.44156920281,0.0204765758281226,9820.220784601404,6,0,6,0.0,0,summation-like,0,0,False,0.8648179079130762,1.2108305898944163,0.18487306725343167,0.1362239063850149,1.6461211279456773,-1.7928805101863672
inh_MC_2,864691136119505176,inhibitory,MC,3,1,6693.0,12679.91924264504,0.0084891987691312,6339.95962132252,8,1,7,0.125,0,summation-like,0,0,False,0.7713140222568194,0.7549519720532903,0.1618913733936843,-0.48073999475620854,-0.2998738033555168,-2.7050821172431334
inh_MC_2,864691136119505176,inhibitory,MC,4,1,2201.75,22430.643627169175,0.0261829369728843,11215.321813584587,11,2,9,0.1818181818181818,0,summation-like,0,0,False,0.5229778071981012,1.4776682152289424,0.0912319569776526,-1.8365037670578195,2.8447809576694776,-4.505276022596541
inh_MC_2,864691136119505176,inhibitory,MC,5,1,945.2093023255812,73490.98528075463,0.1309274482757181,36745.49264037731,31,18,13,0.5806451612903226,2,compartmentalized,0,2,False,0.9281850543624793,1.4659925876822466,0.2762695199996757,-0.25336172465393214,3.237515577508936,-2.049919091505118
inh_MC_2,864691136119505176,inhibitory,MC,6,1,1846.0,14947.634298619065,0.0190553637327075,21011.455553329437,15,5,10,0.3333333333333333,0,summation-like,0,0,False,0.9414335924065226,0.9235626361970424,0.29077804197590634,0.026262578019280242,0.07475852978655101,-0.9752836881099138
inh_MC_2,864691136119505176,inhibitory,MC,7,1,1484.2758620689656,41029.59634913754,0.058331152778658,34052.43657858868,28,8,20,0.2857142857142857,1,nonlinear-prone,0,0,False,0.9687337412373804,0.9416460506949998,0.3536740474849132,0.06807041832463671,-0.07700740455132589,0.7181227342912209
inh_MC_2,864691136119505176,inhibitory,MC,8,1,1263.7142857142858,185310.88255152808,0.2855203742854427,106193.07967978394,54,38,16,0.7037037037037037,2,compartmentalized,0,2,False,1.0953793844616058,0.9946949180858072,0.3163684215057557,1.0886009391828069,0.13785884316125352,-0.771343680315473
inh_MC_2,864691136119505176,inhibitory,MC,9,3,936.8571428571428,19515.928873072084,0.0349231305814917,59439.01151066528,8,6,2,0.75,1,nonlinear-prone,0,0,False,0.3766975327833088,0.8325156240998715,0.17925897646936406,-2.0031839978987054,-0.03427262311495826,-2.2409647263981185
inh_MC_2,864691136119505176,inhibitory,MC,10,3,801.6363636363636,128725.96879669826,0.2490222149782327,114044.03147247835,47,32,15,0.6808510638297872,2,compartmentalized,0,2,False,0.8940293843642576,0.8967051513960698,0.33627368551269976,-0.7207747526635182,-0.5319524232571751,0.1581353275712794
inh_MC_2,864691136119505176,inhibitory,MC,11,2,706.9756097560976,243150.48933245233,0.5008798488185561,150060.51736886514,89,49,40,0.550561797752809,2,compartmentalized,0,2,False,0.9857404007517099,0.9337823003173122,0.3004104066487357,-0.04916569367192594,-0.4617735612498262,-2.0552430625652334
inh_MC_2,864691136119505176,inhibitory,MC,12,2,1219.25,21195.774371490264,0.0332478474360632,39083.1598883841,2,0,2,0.0,1,nonlinear-prone,0,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,13,3,920.5,9844.569897464746,0.0177723753866953,47762.98594480546,1,0,1,0.0,0,summation-like,0,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,14,3,689.4054054054054,52499.589819686014,0.1095164091234783,69090.4959059161,27,16,11,0.5925925925925926,1,nonlinear-prone,0,2,False,1.1328285180993047,0.8464202995456029,0.35888822736685694,1.0539665244163525,-0.5387161990625448,0.8218741681397216
inh_MC_2,864691136119505176,inhibitory,MC,15,4,767.4725274725274,134686.68688536956,0.2662893994047151,136540.3193898861,69,55,14,0.7971014492753623,2,compartmentalized,1,2,False,1.0382397028978232,1.0722369324239345,0.31497663770928613,0.5089619713499236,0.8545872734659696,-1.0543261950304834
inh_MC_2,864691136119505176,inhibitory,MC,16,4,693.6385542168674,120933.40975858032,0.2515013457868458,129663.68082649149,49,25,24,0.5102040816326531,2,compartmentalized,1,2,False,0.8792491809744588,1.0310414250015427,0.3572792808722817,-0.8941684391005721,0.4643716696047521,1.0341317165864288
inh_MC_2,864691136119505176,inhibitory,MC,17,4,838.6117647058824,125847.99487294254,0.2380271257208943,115609.2683300091,53,41,12,0.7735849056603774,2,compartmentalized,1,2,False,1.0455642838652948,0.9172729367061412,0.3446062736423356,0.6763060289082343,-0.4770816591013225,0.5360186867241401
inh_MC_2,864691136119505176,inhibitory,MC,18,4,752.2388059701492,97986.40578706184,0.1956809680591441,101678.47378706875,46,35,11,0.7608695652173914,2,compartmentalized,1,2,False,1.0061335179991324,0.9843567661930226,0.32265264443004416,0.28284062638768354,0.0924870139247164,-0.5016626175077136
inh_MC_2,864691136119505176,inhibitory,MC,19,4,847.9402985074627,97673.20062508732,0.1837187190667153,151719.96882977968,36,25,11,0.6944444444444444,2,compartmentalized,1,2,False,1.0990532944965088,0.9493404876134048,0.37772512057307006,0.9842199268367083,-0.038757104672934896,1.7027226990306372
inh_MC_2,864691136119505176,inhibitory,MC,20,4,690.952380952381,121799.73776958523,0.2537949181581084,163783.23740202864,36,29,7,0.8055555555555556,2,compartmentalized,1,2,False,1.1228390736578024,0.9842889274255847,0.29451073950008466,1.183314611153936,0.14921733051968464,-1.4458494952724117
inh_MC_2,864691136119505176,inhibitory,MC,21,3,825.8333333333334,88154.13359948783,0.1680185005383131,130154.78485395832,42,35,7,0.8333333333333334,2,compartmentalized,0,2,False,0.8879308288899403,1.0563045642450555,0.315464116856548,-0.7312086689433495,0.7245013501017732,-0.7257324949272053
inh_MC_2,864691136119505176,inhibitory,MC,22,3,802.1632653061224,70812.67101411276,0.1369431200792496,121484.0535612708,27,20,7,0.7407407407407407,2,compartmentalized,0,2,False,0.9261590930764573,0.9774019824689122,0.3243020588064906,-0.23060676191276896,0.15064838755085588,-0.29074646063515697
inh_MC_2,864691136119505176,inhibitory,MC,23,2,850.5625,46423.73701632336,0.087186171813167,45642.51213533085,14,6,8,0.4285714285714285,1,nonlinear-prone,0,0,False,0.6871959381241389,1.047139151596776,0.3230652103222013,-1.185523058463229,0.6835608780299561,-0.1854972055816599
inh_MC_2,864691136119505176,inhibitory,MC,24,2,581.047619047619,60111.18165649821,0.1365872086628331,52486.23445541828,14,12,2,0.8571428571428571,2,compartmentalized,0,2,False,1.0490413500984757,0.6976594602177368,0.34085202665140424,0.6799204609843591,-1.0040376639944946,0.11684429490995725
inh_MC_2,864691136119505176,inhibitory,MC,25,2,745.0422535211268,210130.6148060996,0.4216571866592622,159632.54215620726,57,42,15,0.7368421052631579,2,compartmentalized,0,2,False,0.9328027153921207,0.9468124307096686,0.31955120210546895,-0.48196094809315904,-0.2708172634652297,-0.7032143457519342
inh_MC_2,864691136119505176,inhibitory,MC,26,2,1085.304347826087,31510.48330105697,0.0523889772682985,70322.47640368593,13,11,2,0.8461538461538461,1,nonlinear-prone,0,0,False,0.9049885645980726,0.9949105305199296,0.36782666294398775,-0.12152714384547805,0.5195002150797897,0.6907151861877998
inh_MC_2,864691136119505176,inhibitory,MC,27,2,1134.923076923077,18058.7756533399,0.0293606534286611,21709.307069314993,5,0,5,0.0,1,nonlinear-prone,0,0,False,0.5980963913708004,0.8533894381386055,0.4067623667182702,-0.7065805048888274,0.4413044978746262,0.8270435152480172
inh_MC_2,864691136119505176,inhibitory,MC,28,2,822.7142857142857,39047.94559253018,0.0745648755973591,32203.892038910133,9,5,4,0.5555555555555556,1,nonlinear-prone,0,0,False,0.986022649762553,0.8971705803347587,0.3278363620644134,0.42589063928732523,0.20670125663110844,-0.09422661559469767
inh_MC_2,864691136119505176,inhibitory,MC,29,3,679.0909090909091,113250.96456731274,0.2380337719700099,116880.01564537323,20,17,3,0.85,2,compartmentalized,0,2,False,1.0720289638233804,0.9572582116724986,0.3348471022861982,0.7051521190521569,0.13625266478819917,-0.0063701884742801375
inh_MC_2,864691136119505176,inhibitory,MC,30,3,548.7142857142857,38436.677189237664,0.089873846643087,79472.8719563357,8,6,2,0.75,1,nonlinear-prone,0,0,False,1.0512082574413693,0.5822178477524328,0.31867421743001023,0.7649723704064385,-1.1122848028294627,-0.24421662141773298
inh_MC_2,864691136119505176,inhibitory,MC,31,5,649.5873015873016,91762.83339718096,0.1972008030089059,196553.09337919013,43,26,17,0.6046511627906976,2,compartmentalized,1,2,False,0.962515838563953,0.9153689927569028,0.3093147151692834,-0.09144591501254434,-0.3665422668368373,-1.0146127412112884
inh_MC_2,864691136119505176,inhibitory,MC,32,5,578.6666666666666,10655.393176574888,0.0242614008751174,155999.3732688871,2,1,1,0.5,0,summation-like,1,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,33,5,673.3939393939394,47748.18336631156,0.1007819782050798,224430.6608254791,16,8,8,0.5,1,nonlinear-prone,1,2,False,0.8731056266908349,1.1067922106256751,0.35337693597836467,-0.35657557679819185,0.9884071343554443,0.4572700690110145
inh_MC_2,864691136119505176,inhibitory,MC,34,5,646.8888888888889,23795.16429384105,0.0512429931395237,212454.15128924383,12,6,6,0.5,1,nonlinear-prone,1,0,False,1.3039423777801646,0.7129592299421013,0.3971154233957712,1.8534649643832863,-0.7807975484953797,1.2644005250772157
inh_MC_2,864691136119505176,inhibitory,MC,35,3,889.0,4450.617124937711,0.0081757947762363,32964.00345845379,3,3,0,1.0,0,summation-like,0,0,False,,0.5789998058237005,0.2226475602673633,,0.25650625329863314,-0.7774853017561769
inh_MC_2,864691136119505176,inhibitory,MC,36,3,726.0512820512821,114327.29978392624,0.2323950778204407,87902.34478794807,27,21,6,0.7777777777777778,2,compartmentalized,0,2,False,1.0993252792720813,1.0028201810892814,0.3114157665819647,0.9546166431487813,0.3649849767441343,-0.7687189554747439
inh_MC_2,864691136119505176,inhibitory,MC,37,3,775.3207547169811,78066.46243595722,0.1535622342660598,90761.09605315384,17,11,6,0.6470588235294118,2,compartmentalized,0,2,False,0.8549489918248094,0.9399017083642853,0.3644379872745464,-0.4202024287811061,0.11429056535872352,0.7542838535510631
inh_MC_2,864691136119505176,inhibitory,MC,38,3,509.7142857142857,8038.127211798471,0.0195007852444384,55746.92844107446,0,0,0,,0,summation-like,0,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,39,4,803.7623762376238,149533.53400459938,0.288891915240189,109956.07902322234,16,14,2,0.875,2,compartmentalized,1,2,False,0.8435660614195983,0.8233636703841396,0.33843256042562037,-0.5115452429130409,-0.4162817140130152,0.12584563830742512
inh_MC_2,864691136119505176,inhibitory,MC,40,4,776.4705882352941,99234.47249862026,0.195056617098583,84806.54827023277,15,10,5,0.6666666666666666,2,compartmentalized,1,2,False,1.1654788084202863,0.8407217906728394,0.31677246666842257,1.242836336941814,-0.3693666119505598,-0.3617272880151389
inh_MC_2,864691136119505176,inhibitory,MC,41,4,621.9069767441861,62596.24654278461,0.1374821152190662,188188.51233971943,14,11,3,0.7857142857142857,2,compartmentalized,1,2,False,0.8578954179384651,1.0264981596756348,0.4122546746587045,-0.3528626351922086,0.570488053599533,1.8327142798870941
inh_MC_2,864691136119505176,inhibitory,MC,42,4,525.8181818181819,13546.282427601778,0.0323566054914189,163663.53028212802,5,4,1,0.8,1,nonlinear-prone,1,0,False,0.47208593444234176,1.1964341571329016,0.4154574615689969,-1.1800693055487608,1.743290159175141,0.8752392860401506
inh_MC_2,864691136119505176,inhibitory,MC,43,2,712.5714285714286,166066.2861190242,0.3407437496794402,102673.58462871492,58,39,19,0.6724137931034483,2,compartmentalized,0,2,False,1.051621248797959,1.019776029612378,0.30854497788311475,0.6595766661771034,0.3904574530685436,-1.2364353196630102
inh_MC_2,864691136119505176,inhibitory,MC,44,2,861.3103448275862,40614.09179251406,0.0757979642538892,39947.48746545984,12,9,3,0.75,1,nonlinear-prone,0,0,False,1.3000851102849629,0.6406513390029248,0.27320093447974175,1.8476639212368557,-1.0750501668533923,-1.1753418867511782
inh_MC_2,864691136119505176,inhibitory,MC,45,4,596.0,58905.45251792151,0.1321578589398652,203684.577912663,15,10,5,0.6666666666666666,2,compartmentalized,1,2,False,1.2043618446751525,1.1258345453190166,0.24881285752506535,1.4415086736855403,1.0745036886452952,-2.023992237657349
inh_MC_2,864691136119505176,inhibitory,MC,46,4,580.5853658536586,58899.66797565523,0.1338876230775013,203681.68564152985,16,14,2,0.875,2,compartmentalized,1,2,False,0.817585924827075,0.8126703049093695,0.3197267641451716,-0.6477918845125183,-0.4642163355911502,-0.3703357874002081
inh_MC_2,864691136119505176,inhibitory,MC,47,3,772.2933333333333,110930.04248545808,0.2186344849394609,124319.40188622156,19,13,6,0.6842105263157895,2,compartmentalized,0,2,False,1.0981485812734797,0.7678971274885341,0.3571171788558047,0.8922617149180091,-0.861798261498207,0.6647715054894486
inh_MC_2,864691136119505176,inhibitory,MC,48,3,479.8,27324.936242986176,0.0683265767940548,82516.84876498563,4,3,1,0.75,1,nonlinear-prone,0,0,False,,0.7273799533517264,0.3587187106035869,,0.24566874683183684,0.24488081228517844
inh_MC_2,864691136119505176,inhibitory,MC,49,2,1048.1538461538462,18048.495613228024,0.0305343809394384,44398.197334395954,4,3,1,0.75,1,nonlinear-prone,0,0,False,,1.0349986981092867,0.2784797582458958,,1.3088279312976072,-0.49659240777794655
inh_MC_2,864691136119505176,inhibitory,MC,50,2,1213.428571428571,7466.751468291152,0.0117404627530189,39107.32526192752,2,1,1,0.5,0,summation-like,0,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,51,5,642.5454545454545,63960.8448130987,0.1382047249327709,210513.68817302975,15,14,1,0.9333333333333332,2,compartmentalized,1,2,False,1.3105343724089482,0.6759254764168943,0.35062824888590494,1.993271451665338,-1.1060162392171504,0.43174469142923977
inh_MC_2,864691136119505176,inhibitory,MC,52,5,642.5714285714286,27527.66140453176,0.0594797643931633,192297.09646874623,11,10,1,0.9090909090909092,1,nonlinear-prone,1,0,False,0.9136640037138812,0.845108795211276,0.28598293475302494,0.0583810352719088,-0.1758926914603313,-0.8982324316838527
inh_MC_2,864691136119505176,inhibitory,MC,53,5,605.8571428571429,39849.11911072034,0.0886735788013342,223808.22238793108,14,11,3,0.7857142857142857,1,nonlinear-prone,1,2,False,0.7912084144852677,1.1495192748986438,0.24328686631743554,-0.6948620749057776,1.0736790801692837,-2.032982320415865
inh_MC_2,864691136119505176,inhibitory,MC,54,5,609.4545454545455,29191.975612429127,0.0647669513260018,218479.65063878548,17,11,6,0.6470588235294118,1,nonlinear-prone,1,0,False,0.9209143045917096,0.8441461918244738,0.33738921966898167,-0.05655150177158791,-0.41752737152642816,0.1343161978049222
inh_MC_2,864691136119505176,inhibitory,MC,55,4,540.9333333333333,19603.78611275308,0.0461666870785011,188208.90892720403,2,2,0,1.0,1,nonlinear-prone,1,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,56,4,477.2,12235.427471133637,0.030678177566498,184524.7296063943,2,2,0,1.0,1,nonlinear-prone,1,0,False,,,,,,
inh_MC_2,864691136119505176,inhibitory,MC,57,3,976.1764705882352,49460.92337622604,0.086707902290013,78152.90682912299,16,12,4,0.75,1,nonlinear-prone,0,0,False,1.0666946448863739,1.084338976274179,0.31966233133848104,0.7013954753147547,0.8666849969165757,-0.3367753735442611
inh_MC_2,864691136119505176,inhibitory,MC,58,3,505.2,11693.382375023351,0.0284950292961304,59269.13632852165,5,4,1,0.8,1,nonlinear-prone,0,0,False,1.2063094667196572,0.4500345524813159,0.30548701473314394,1.3586059919843947,-1.0129597272269284,-0.3119021612968609
inh_BPC,864691136923311076,inhibitory_BPC,BPC,0,0,1272.0,6010.805031713868,0.0092310204480569,3005.402515856934,4,3,1,0.75,0,summation-like,0,0,True,,0.695349945912944,0.369722166206494,,0.13922846639861805,0.3123508885738259
inh_BPC,864691136923311076,inhibitory_BPC,BPC,1,1,872.2068965517242,40953.23352476598,0.0759519742313796,20476.61676238299,55,18,37,0.3272727272727272,1,nonlinear-prone,0,0,True,1.0930924530351516,1.4906237801633073,0.31610308992420993,1.0398127955085945,3.984598578903576,-0.8546279176913779
inh_BPC,864691136923311076,inhibitory_BPC,BPC,2,3,702.0,56718.677387357624,0.1172514349331973,97036.88876500222,22,16,6,0.7272727272727273,2,compartmentalized,0,2,True,1.1866564216492077,0.9644298497724438,0.3697814868937858,1.4456836586018655,0.18789371110899084,1.0660160617363577
inh_BPC,864691136923311076,inhibitory_BPC,BPC,3,3,597.1111111111111,24098.78678491384,0.054016722592343,80726.94346378032,13,9,4,0.6923076923076923,1,nonlinear-prone,0,0,True,0.7729522931136465,0.8969784637646634,0.2844198002078706,-0.7795684569893293,0.04907024343812861,-1.0668321819574713
inh_BPC,864691136923311076,inhibitory_BPC,BPC,4,1,790.3103448275862,85014.97875541673,0.1656369575240206,48518.29440942223,66,34,32,0.5151515151515151,2,compartmentalized,0,2,True,1.092366104235347,0.9119573417998467,0.3323761817710457,1.1242707609453304,-0.5800201632256835,-0.07312365799603139
inh_BPC,864691136923311076,inhibitory_BPC,BPC,5,1,960.7741935483872,43513.937138808506,0.0768915016780839,27767.77360111812,22,12,10,0.5454545454545454,1,nonlinear-prone,0,0,True,0.7811343472952587,1.1098425239992542,0.3591517102182377,-1.0359936080889431,0.9471535086985049,0.7347937591399059
inh_BPC,864691136923311076,inhibitory_BPC,BPC,6,6,1140.571428571429,8923.827324527298,0.014472732708227,inf,5,1,4,0.2,0,summation-like,2,-1,True,0.6043966484855602,0.9281894980036887,0.29526341954809976,-0.7314690990418241,0.7200211602728369,-0.3701777790676873
inh_BPC,864691136923311076,inhibitory_BPC,BPC,7,6,870.625,45163.418730292906,0.0838362549526015,inf,24,13,11,0.5416666666666666,1,nonlinear-prone,2,-1,True,1.0373925415457528,0.999034238457046,0.36745979461390094,0.5229710231885095,0.3231096489758622,1.1050193889455415
inh_BPC,864691136923311076,inhibitory_BPC,BPC,8,6,615.5652173913044,66748.75071943544,0.1473556298692793,inf,8,1,7,0.125,2,compartmentalized,2,-1,True,0.31031537557785677,1.300477974292618,0.21597985829867183,-2.3081791941513354,1.8252712238067397,-1.7723223307945262
inh_BPC,864691136923311076,inhibitory_BPC,BPC,9,6,699.3333333333334,37645.00081764792,0.0779696929065277,inf,11,5,6,0.4545454545454545,1,nonlinear-prone,2,-1,True,0.9181124299712676,0.7082434810132824,0.29551051605682926,0.05382313012805754,-0.7757961762638883,-0.7039775557768159
inh_BPC,864691136923311076,inhibitory_BPC,BPC,10,6,1000.3636363636364,15005.567677648947,0.0259856813741978,inf,2,1,1,0.5,0,summation-like,2,-1,True,,,,,,
inh_BPC,864691136923311076,inhibitory_BPC,BPC,11,6,966.1379310344828,40469.38108585582,0.0713128221142897,inf,18,6,12,0.3333333333333333,1,nonlinear-prone,2,-1,True,0.9675359971080547,0.8938350097795544,0.3342531313591375,0.13001503982502902,-0.1631973087846323,0.046902850487608665
inh_BPC,864691136923311076,inhibitory_BPC,BPC,12,6,743.5,20983.521729852415,0.0421500913221883,inf,6,3,3,0.5,1,nonlinear-prone,2,-1,True,0.6500009752546438,0.6247382600597716,0.23922511661897133,-0.6678813160242738,-0.6318874695463622,-1.0938791132799768
inh_BPC,864691136923311076,inhibitory_BPC,BPC,13,6,612.5714285714286,82266.45511771904,0.1820560194395321,inf,10,3,7,0.3,2,compartmentalized,2,-1,True,0.7325225642584549,1.0120260100747347,0.4110734718071151,-0.8522173144142176,0.6807434678692178,1.3718877322135752
inh_BPC,864691136923311076,inhibitory_BPC,BPC,14,6,908.5,4370.3803377371905,0.0079417716415991,inf,2,1,1,0.5,0,summation-like,2,-1,True,,,,,,
inh_BPC,864691136923311076,inhibitory_BPC,BPC,15,6,672.5714285714286,28653.766060452977,0.0605164064527587,inf,14,9,5,0.6428571428571429,1,nonlinear-prone,2,-1,True,0.9103991433231857,0.9978881589004855,0.2726869837805758,-0.14696592102627973,0.47111014096922793,-1.3415870935305323
inh_BPC,864691136923311076,inhibitory_BPC,BPC,16,6,806.2857142857143,50972.41148533516,0.0983221406166606,inf,19,5,14,0.2631578947368421,1,nonlinear-prone,2,-1,True,0.7390811469186083,1.6806983575171162,0.2308159677311962,-1.1364089942480682,3.6946402040503683,-2.662260023730299
inh_BPC,864691136923311076,inhibitory_BPC,BPC,17,6,596.0618556701031,143259.38945069042,0.3213942170026381,inf,20,11,9,0.55,2,compartmentalized,2,-1,True,0.9361256236091255,1.0847600404445414,0.3448766139593289,-0.030659730814297907,0.8340518643784267,0.2710989270430464
inh_BPC,864691136923311076,inhibitory_BPC,BPC,18,2,702.8333333333334,16399.68359017359,0.0338820688824827,57724.58396560917,15,13,2,0.8666666666666667,1,nonlinear-prone,0,0,True,1.1356614357045773,0.6478158940449825,0.3391694638618481,1.0099016590683982,-1.2699939016800759,0.09261316820580145
inh_BPC,864691136923311076,inhibitory_BPC,BPC,19,2,936.2857142857144,8187.587686019396,0.0146558966233668,53618.53601353207,6,3,3,0.5,0,summation-like,0,0,True,0.55143478053118,1.2995815642360655,0.25514304392232146,-1.0393952640800332,2.0388645033075976,-0.9240418786647632
inh_BPC,864691136923311076,inhibitory_BPC,BPC,20,2,577.0927835051547,143286.5745836402,0.3266956156300619,112596.52081658608,61,49,12,0.8032786885245902,2,compartmentalized,0,2,True,0.8704467310117325,1.1042478797703545,0.35871499333805773,-1.0554581407176045,1.0957087536664194,1.3132097408011927
inh_BPC,864691136923311076,inhibitory_BPC,BPC,21,2,773.6,27724.316546557428,0.0545963042934599,54815.39179804469,17,9,8,0.5294117647058824,1,nonlinear-prone,0,0,True,0.9389077705896329,0.894393088082271,0.3111987671402323,-0.0396132441035076,-0.08477785502573605,-0.5518355620553435
inh_BPC,864691136923311076,inhibitory_BPC,BPC,22,6,656.0952380952381,61284.87214257916,0.1310480215997195,inf,3,1,2,0.3333333333333333,2,compartmentalized,2,-1,True,,0.16220421340756455,0.06615324445824224,,-1.1819408255423474,-1.8342024645899788
inh_BPC,864691136923311076,inhibitory_BPC,BPC,23,6,553.7272727272727,30512.078981933195,0.0710206217614425,inf,2,0,2,0.0,1,nonlinear-prone,2,-1,True,,,,,,
inh_BPC,864691136923311076,inhibitory_BPC,BPC,24,3,497.03225806451616,91233.5169941053,0.2241417489465509,111541.18425774862,20,9,11,0.45,2,compartmentalized,0,2,True,0.845631396673849,0.9133238282263327,0.3320092893059168,-0.6412194500439584,-0.09574243105328516,-0.09748285749928134
inh_BPC,864691136923311076,inhibitory_BPC,BPC,25,3,554.9811320754717,76015.27381819925,0.1767349259854274,103932.0626697956,25,18,7,0.72,2,compartmentalized,0,2,True,1.1298138918966334,0.749090551718578,0.3405105276699855,1.066373010103463,-1.0866130459235637,0.15916089857537558
inh_BPC,864691136923311076,inhibitory_BPC,BPC,26,4,520.6666666666666,25492.45256597063,0.0611916776101259,138142.45374166637,9,4,5,0.4444444444444444,1,nonlinear-prone,1,0,True,1.3330822052206217,0.4718015032876698,0.33139364484509454,1.862958890778795,-1.6406581415174382,-0.04072143368770079
inh_BPC,864691136923311076,inhibitory_BPC,BPC,27,4,578.8,18570.78257734355,0.0422791815492641,134681.61874735283,3,2,1,0.6666666666666666,1,nonlinear-prone,1,0,True,,0.6986339061930996,0.07492305698079799,,0.6522146456925472,-1.7390432101823445
inh_BPC,864691136923311076,inhibitory_BPC,BPC,28,3,701.5555555555555,25192.37358161982,0.0520953165371664,70308.51664735169,16,12,4,0.75,1,nonlinear-prone,0,0,True,1.0375065246601287,0.8433120883363138,0.2495610553209413,0.5490214717912378,-0.3750792398898149,-2.0122163547378458
inh_BPC,864691136923311076,inhibitory_BPC,BPC,29,3,860.0,5118.2249494530715,0.0095594030111603,60271.44233126831,3,2,1,0.6666666666666666,0,summation-like,0,0,True,,0.9190736523799424,0.14974468043337003,,1.4209977373533722,-1.1975263856099552
